season,round,race_name,race_date,circuit_id,circuit_name,weekend_temperature_avg,weekend_temperature_min,weekend_temperature_max,weekend_humidity_avg,weekend_precipitation_total,weekend_rain_hours,weekend_rain_flag,weekend_wind_speed_avg,weekend_wind_speed_max,weekend_cloud_cover_avg,fp1_period_temperature_avg,fp1_period_temperature_min,fp1_period_temperature_max,fp1_period_humidity_avg,fp1_period_precipitation_total,fp1_period_rain_hours,fp1_period_rain_flag,fp1_period_wind_speed_avg,fp1_period_wind_speed_max,fp1_period_cloud_cover_avg,race_day_temperature_avg,race_day_temperature_min,race_day_temperature_max,race_day_humidity_avg,race_day_precipitation_total,race_day_rain_hours,race_day_rain_flag,race_day_wind_speed_avg,race_day_wind_speed_max,race_day_cloud_cover_avg,weather_observations
2017,12,Belgian Grand Prix,2017-08-27,spa,Circuit de Spa-Francorchamps,18.520833333333332,13.5,22.6,83.95833333333333,4.699999999999999,13,1,7.318749999999999,15.5,63.625,18.9375,16.0,22.6,87.875,4.4,11,1,8.729166666666666,15.5,70.625,18.104166666666668,13.5,22.6,80.04166666666667,0.30000000000000004,2,1,5.908333333333334,11.5,56.625,72
2017,13,Italian Grand Prix,2017-09-03,monza,Autodromo Nazionale di Monza,16.785416666666666,12.6,23.2,71.9375,22.0,17,1,8.391666666666667,20.4,68.41666666666667,15.933333333333332,14.6,17.8,80.66666666666667,22.0,17,1,10.108333333333334,20.4,89.0,17.6375,12.6,23.2,63.208333333333336,0.0,0,0,6.675,18.9,47.833333333333336,72
2017,14,Singapore Grand Prix,2017-09-17,marina_bay,Marina Bay Street Circuit,27.306250000000002,25.0,29.4,84.29166666666667,22.299999999999997,25,1,13.470833333333333,22.2,86.35416666666667,27.150000000000002,25.0,28.9,84.25,7.800000000000001,10,1,12.179166666666667,17.2,89.45833333333333,27.462500000000002,26.4,29.4,84.33333333333333,14.5,15,1,14.762499999999998,22.2,83.25,72
2017,15,Malaysian Grand Prix,2017-10-01,sepang,Sepang International Circuit,26.175,22.7,30.3,87.625,15.7,13,1,6.337499999999999,12.6,92.85416666666667,26.258333333333336,23.7,30.3,86.75,1.4,4,1,7.3,12.6,89.41666666666667,26.09166666666667,22.7,30.3,88.5,14.3,9,1,5.375,11.1,96.29166666666667,72
2017,16,Japanese Grand Prix,2017-10-08,suzuka,Suzuka Circuit,20.025,15.4,24.4,87.20833333333333,1.5000000000000002,3,1,5.739583333333333,13.3,43.020833333333336,19.1125,15.4,21.9,89.0,1.5000000000000002,3,1,5.995833333333333,13.3,65.45833333333333,20.9375,17.0,24.4,85.41666666666667,0.0,0,0,5.483333333333333,9.7,20.583333333333332,72
2017,17,United States Grand Prix,2017-10-22,americas,Circuit of the Americas,23.2625,16.0,31.7,73.95833333333333,39.60000000000001,9,1,18.664583333333336,28.5,49.958333333333336,25.166666666666668,21.6,31.7,80.125,2.7,5,1,18.541666666666668,26.8,60.791666666666664,21.358333333333334,16.0,25.7,67.79166666666667,36.900000000000006,4,1,18.787499999999998,28.5,39.125,72
2017,18,Mexican Grand Prix,2017-10-29,rodriguez,Autódromo Hermanos Rodríguez,15.862500000000002,10.3,23.1,62.145833333333336,0.30000000000000004,3,1,6.845833333333334,13.9,49.020833333333336,15.5625,10.8,22.2,63.375,0.30000000000000004,3,1,8.291666666666666,13.9,44.833333333333336,16.162499999999998,10.3,23.1,60.916666666666664,0.0,0,0,5.3999999999999995,11.9,53.208333333333336,72
2017,19,Brazilian Grand Prix,2017-11-12,interlagos,Autódromo José Carlos Pace,18.635416666666668,12.0,26.6,78.4375,1.3,9,1,10.991666666666667,22.6,50.916666666666664,18.004166666666666,13.8,21.1,88.20833333333333,1.3,9,1,12.954166666666666,22.6,78.375,19.26666666666667,12.0,26.6,68.66666666666667,0.0,0,0,9.029166666666667,15.6,23.458333333333332,72
2017,20,Abu Dhabi Grand Prix,2017-11-26,yas_marina,Yas Marina Circuit,24.322916666666668,22.1,26.6,52.145833333333336,0.0,0,0,20.495833333333334,28.6,25.4375,24.908333333333335,23.1,26.6,49.333333333333336,0.0,0,0,22.879166666666666,28.6,9.541666666666666,23.737499999999997,22.1,25.6,54.958333333333336,0.0,0,0,18.1125,23.2,41.333333333333336,72
2018,1,Australian Grand Prix,2018-03-25,albert_park,Albert Park Grand Prix Circuit,19.958333333333332,11.2,23.4,67.60416666666667,25.799999999999997,22,1,20.660416666666666,39.8,82.20833333333333,20.029166666666665,18.2,22.5,75.75,20.6,15,1,14.433333333333332,23.9,86.75,19.8875,11.2,23.4,59.458333333333336,5.2,7,1,26.8875,39.8,77.66666666666667,72
2018,2,Bahrain Grand Prix,2018-04-08,bahrain,Bahrain International Circuit,26.31041666666667,22.3,32.0,51.9375,2.5,5,1,12.06875,22.7,67.79166666666667,26.150000000000002,22.4,31.7,51.25,2.5,5,1,12.229166666666666,22.7,80.75,26.47083333333333,22.3,32.0,52.625,0.0,0,0,11.908333333333333,22.5,54.833333333333336,72
2018,3,Chinese Grand Prix,2018-04-15,shanghai,Shanghai International Circuit,13.550000000000002,8.2,18.3,72.54166666666667,13.4,8,1,13.839583333333332,24.9,53.229166666666664,13.904166666666667,11.4,17.8,81.58333333333333,13.4,8,1,16.891666666666666,24.9,98.20833333333333,13.195833333333333,8.2,18.3,63.5,0.0,0,0,10.7875,15.2,8.25,72
2018,4,Azerbaijan Grand Prix,2018-04-29,baku,Baku City Circuit,17.23125,12.4,24.1,64.47916666666667,0.6000000000000001,5,1,27.8625,45.8,76.02083333333333,18.96666666666667,14.0,24.1,66.875,0.1,1,1,17.712500000000002,33.0,62.291666666666664,15.495833333333335,12.4,20.2,62.083333333333336,0.5,4,1,38.012499999999996,45.8,89.75,72
2018,5,Spanish Grand Prix,2018-05-13,catalunya,Circuit de Barcelona-Catalunya,14.1625,9.4,19.1,80.70833333333333,26.4,24,1,10.070833333333333,19.5,53.3125,15.512499999999998,12.2,19.1,86.375,2.9000000000000004,11,1,9.520833333333334,18.0,56.625,12.8125,9.4,16.0,75.04166666666667,23.5,13,1,10.620833333333332,19.5,50.0,72
2018,6,Monaco Grand Prix,2018-05-27,monaco,Circuit de Monaco,23.316666666666666,17.5,28.0,66.4375,0.4,2,1,7.422916666666667,20.6,61.958333333333336,22.558333333333334,17.5,26.5,68.875,0.0,0,0,4.1499999999999995,7.9,37.458333333333336,24.075,20.7,28.0,64.0,0.4,2,1,10.695833333333333,20.6,86.45833333333333,72
2018,7,Canadian Grand Prix,2018-06-10,villeneuve,Circuit Gilles Villeneuve,16.133333333333336,9.6,22.0,52.104166666666664,0.0,0,0,10.299999999999999,21.4,42.875,17.129166666666666,11.1,22.0,52.458333333333336,0.0,0,0,12.558333333333332,21.4,34.958333333333336,15.137500000000001,9.6,19.8,51.75,0.0,0,0,8.041666666666666,13.0,50.791666666666664,72
2018,8,French Grand Prix,2018-06-24,ricard,Circuit Paul Ricard,19.810416666666665,16.1,23.6,74.14583333333333,10.5,12,1,7.183333333333334,16.6,57.520833333333336,19.95,16.5,23.6,81.04166666666667,10.5,12,1,7.395833333333333,16.6,34.25,19.67083333333333,16.1,23.5,67.25,0.0,0,0,6.970833333333334,15.1,80.79166666666667,72
2018,9,Austrian Grand Prix,2018-07-01,red_bull_ring,Red Bull Ring,16.216666666666665,11.1,23.2,72.20833333333333,1.2,5,1,6.1875,12.3,50.833333333333336,17.775000000000002,12.6,23.2,73.45833333333333,1.2,5,1,7.025000000000001,12.3,32.208333333333336,14.658333333333331,11.1,19.5,70.95833333333333,0.0,0,0,5.3500000000000005,12.3,69.45833333333333,72
2018,10,British Grand Prix,2018-07-08,silverstone,Silverstone Circuit,22.347916666666663,15.8,29.0,55.770833333333336,0.0,0,0,11.108333333333334,20.3,22.5625,22.295833333333334,16.6,27.3,54.458333333333336,0.0,0,0,11.104166666666666,15.1,32.916666666666664,22.399999999999995,15.8,29.0,57.083333333333336,0.0,0,0,11.112499999999999,20.3,12.208333333333334,72
2018,11,German Grand Prix,2018-07-22,hockenheimring,Hockenheimring,21.3875,18.1,26.8,78.0,6.9,24,1,8.316666666666668,15.3,84.52083333333333,21.09166666666667,19.2,23.3,78.125,4.800000000000001,16,1,9.637500000000001,15.3,97.79166666666667,21.683333333333334,18.1,26.8,77.875,2.1,8,1,6.995833333333334,13.2,71.25,72
2018,12,Hungarian Grand Prix,2018-07-29,hungaroring,Hungaroring,26.120833333333337,20.0,33.4,64.85416666666667,1.3,2,1,7.060416666666666,19.1,60.145833333333336,24.754166666666663,20.0,30.4,71.95833333333333,1.3,2,1,5.9750000000000005,9.9,68.20833333333333,27.4875,21.0,33.4,57.75,0.0,0,0,8.145833333333334,19.1,52.083333333333336,72
2018,13,Belgian Grand Prix,2018-08-26,spa,Circuit de Spa-Francorchamps,11.710416666666665,5.8,17.0,74.52083333333333,7.9,20,1,15.25625,25.1,66.5625,11.625,9.2,14.2,78.33333333333333,5.6,16,1,18.008333333333333,25.1,68.5,11.795833333333334,5.8,17.0,70.70833333333333,2.3,4,1,12.504166666666665,21.7,64.625,72
2018,14,Italian Grand Prix,2018-09-02,monza,Autodromo Nazionale di Monza,17.65416666666667,15.3,21.2,86.8125,31.200000000000003,23,1,5.458333333333333,15.5,90.89583333333333,17.725,15.9,21.2,85.125,29.099999999999998,16,1,7.5249999999999995,15.5,93.75,17.583333333333332,15.3,20.1,88.5,2.1000000000000005,7,1,3.391666666666666,5.9,88.04166666666667,72
2018,15,Singapore Grand Prix,2018-09-16,marina_bay,Marina Bay Street Circuit,27.59375,26.0,29.6,77.3125,3.4000000000000004,13,1,14.270833333333334,22.0,91.45833333333333,27.625,26.0,29.6,78.91666666666667,2.2,7,1,12.570833333333333,20.8,93.16666666666667,27.5625,26.2,29.3,75.70833333333333,1.2,6,1,15.970833333333331,22.0,89.75,72
2018,16,Russian Grand Prix,2018-09-30,sochi,Sochi Autodrom,18.897916666666667,15.2,23.9,72.89583333333333,1.4,8,1,5.520833333333333,13.9,51.645833333333336,18.629166666666666,16.3,21.0,78.25,1.4,8,1,3.641666666666667,7.1,52.333333333333336,19.166666666666668,15.2,23.9,67.54166666666667,0.0,0,0,7.400000000000001,13.9,50.958333333333336,72
2018,17,Japanese Grand Prix,2018-10-07,suzuka,Suzuka Circuit,23.729166666666668,19.4,26.6,83.52083333333333,10.100000000000001,16,1,18.04375,28.6,35.354166666666664,24.179166666666664,22.6,26.3,91.33333333333333,10.100000000000001,16,1,23.599999999999998,28.6,60.541666666666664,23.27916666666667,19.4,26.6,75.70833333333333,0.0,0,0,12.487500000000002,18.7,10.166666666666666,72
2018,18,United States Grand Prix,2018-10-21,americas,Circuit of the Americas,17.268749999999997,13.5,21.1,72.27083333333333,0.7,5,1,16.641666666666666,24.4,78.75,17.591666666666665,15.9,19.7,85.125,0.7,5,1,17.8375,24.4,85.0,16.94583333333333,13.5,21.1,59.416666666666664,0.0,0,0,15.445833333333335,20.1,72.5,72
2018,19,Mexican Grand Prix,2018-10-28,rodriguez,Autódromo Hermanos Rodríguez,15.581249999999999,12.6,19.9,79.79166666666667,15.500000000000002,21,1,7.266666666666666,14.5,80.125,15.541666666666666,12.6,18.9,83.125,14.2,12,1,7.345833333333334,13.5,71.54166666666667,15.620833333333332,12.9,19.9,76.45833333333333,1.3,9,1,7.1875,14.5,88.70833333333333,72
2018,20,Brazilian Grand Prix,2018-11-11,interlagos,Autódromo José Carlos Pace,19.837500000000002,16.5,25.1,87.39583333333333,3.3999999999999995,17,1,9.483333333333333,20.4,56.1875,19.38333333333333,16.5,23.8,85.54166666666667,1.8,8,1,10.033333333333333,13.9,62.708333333333336,20.291666666666668,17.0,25.1,89.25,1.6,9,1,8.933333333333334,20.4,49.666666666666664,72
2018,21,Abu Dhabi Grand Prix,2018-11-25,yas_marina,Yas Marina Circuit,26.08125,19.5,32.8,61.0,0.6,2,1,17.847916666666666,33.1,33.875,25.2625,19.5,31.6,61.041666666666664,0.0,0,0,13.262499999999998,20.0,44.666666666666664,26.900000000000002,23.1,32.8,60.958333333333336,0.6,2,1,22.433333333333334,33.1,23.083333333333332,72
2019,1,Australian Grand Prix,2019-03-17,albert_park,Albert Park Grand Prix Circuit,19.033333333333335,11.2,27.1,76.20833333333333,0.0,0,0,9.145833333333334,19.6,23.75,18.958333333333332,11.2,27.1,71.54166666666667,0.0,0,0,9.9375,19.6,37.291666666666664,19.108333333333334,13.3,25.1,80.875,0.0,0,0,8.354166666666666,15.2,10.208333333333334,72
2019,2,Bahrain Grand Prix,2019-03-31,bahrain,Bahrain International Circuit,23.6875,17.4,29.8,56.958333333333336,3.1000000000000005,6,1,22.20625,39.5,78.04166666666667,22.20416666666667,17.4,27.0,55.208333333333336,3.1000000000000005,6,1,15.704166666666666,26.0,72.66666666666667,25.170833333333334,20.9,29.8,58.708333333333336,0.0,0,0,28.708333333333332,39.5,83.41666666666667,72
2019,3,Chinese Grand Prix,2019-04-14,shanghai,Shanghai International Circuit,13.989583333333334,8.2,19.7,76.66666666666667,0.0,0,0,11.358333333333334,20.6,55.375,13.887499999999998,8.2,19.7,73.20833333333333,0.0,0,0,12.470833333333331,18.6,41.291666666666664,14.091666666666669,9.2,19.0,80.125,0.0,0,0,10.245833333333332,20.6,69.45833333333333,72
2019,4,Azerbaijan Grand Prix,2019-04-28,baku,Baku City Circuit,14.0625,10.6,17.6,80.33333333333333,0.0,0,0,17.560416666666665,28.5,5.3125,13.804166666666665,10.9,16.7,77.54166666666667,0.0,0,0,16.879166666666666,23.4,0.0,14.320833333333333,10.6,17.6,83.125,0.0,0,0,18.241666666666664,28.5,10.625,72
2019,5,Spanish Grand Prix,2019-05-12,catalunya,Circuit de Barcelona-Catalunya,16.308333333333334,11.4,20.6,71.58333333333333,0.30000000000000004,2,1,8.46875,22.3,29.020833333333332,17.0,13.5,20.6,73.29166666666667,0.30000000000000004,2,1,8.633333333333333,18.0,50.333333333333336,15.616666666666665,11.4,20.6,69.875,0.0,0,0,8.304166666666667,22.3,7.708333333333333,72
2019,6,Monaco Grand Prix,2019-05-26,monaco,Circuit de Monaco,17.772916666666664,14.1,21.5,82.47916666666667,1.1,4,1,4.779166666666667,11.8,84.58333333333333,17.054166666666664,14.5,20.1,86.58333333333333,0.0,0,0,5.270833333333333,11.8,88.08333333333333,18.491666666666667,14.1,21.5,78.375,1.1,4,1,4.2875,7.9,81.08333333333333,72
2019,7,Canadian Grand Prix,2019-06-09,villeneuve,Circuit Gilles Villeneuve,17.935416666666665,9.5,26.8,54.416666666666664,0.0,0,0,8.779166666666667,15.3,34.479166666666664,15.895833333333334,9.5,21.4,56.708333333333336,0.0,0,0,8.1,11.8,24.791666666666668,19.974999999999998,12.3,26.8,52.125,0.0,0,0,9.458333333333334,15.3,44.166666666666664,72
2019,8,French Grand Prix,2019-06-23,ricard,Circuit Paul Ricard,21.952083333333334,16.8,27.9,56.979166666666664,1.4000000000000001,5,1,8.504166666666668,13.9,44.1875,21.662500000000005,16.8,25.6,59.916666666666664,1.4000000000000001,5,1,9.191666666666666,13.9,30.208333333333332,22.241666666666664,16.9,27.9,54.041666666666664,0.0,0,0,7.816666666666666,13.5,58.166666666666664,72
2019,9,Austrian Grand Prix,2019-06-30,red_bull_ring,Red Bull Ring,21.4875,12.8,33.8,62.291666666666664,0.0,0,0,4.7875000000000005,11.4,11.4375,19.779166666666665,12.8,27.0,66.04166666666667,0.0,0,0,4.658333333333334,10.9,0.5833333333333334,23.195833333333336,12.9,33.8,58.541666666666664,0.0,0,0,4.916666666666667,11.4,22.291666666666668,72
2019,10,British Grand Prix,2019-07-14,silverstone,Silverstone Circuit,16.625,12.6,20.6,77.39583333333333,3.2,20,1,12.0,20.4,73.3125,16.804166666666664,12.6,20.6,77.83333333333333,2.0,13,1,12.691666666666668,20.4,71.08333333333333,16.445833333333336,13.7,20.0,76.95833333333333,1.2000000000000002,7,1,11.308333333333332,16.7,75.54166666666667,72
2019,11,German Grand Prix,2019-07-28,hockenheimring,Hockenheimring,23.05,19.7,28.4,74.60416666666667,12.4,26,1,9.141666666666667,21.0,92.5,24.73333333333333,21.4,28.4,66.5,0.7000000000000001,5,1,9.541666666666666,21.0,89.83333333333333,21.366666666666664,19.7,25.0,82.70833333333333,11.7,21,1,8.741666666666667,18.7,95.16666666666667,72
2019,12,Hungarian Grand Prix,2019-08-04,hungaroring,Hungaroring,20.006249999999998,15.4,25.0,69.85416666666667,3.1000000000000005,6,1,9.5375,16.3,42.291666666666664,20.441666666666666,17.2,25.0,75.04166666666667,3.0000000000000004,5,1,10.262500000000001,16.3,71.625,19.570833333333333,15.4,23.3,64.66666666666667,0.1,1,1,8.8125,14.5,12.958333333333334,72
2019,13,Belgian Grand Prix,2019-09-01,spa,Circuit de Spa-Francorchamps,18.685416666666665,12.7,29.1,64.8125,0.30000000000000004,3,1,13.535416666666668,20.5,49.979166666666664,22.133333333333336,14.6,29.1,54.125,0.1,1,1,13.708333333333334,20.5,24.666666666666668,15.237499999999999,12.7,17.9,75.5,0.2,2,1,13.362499999999999,16.2,75.29166666666667,72
2019,14,Italian Grand Prix,2019-09-08,monza,Autodromo Nazionale di Monza,16.804166666666667,13.2,22.4,78.9375,70.8,18,1,6.977083333333333,21.3,63.354166666666664,17.704166666666666,13.2,22.4,78.70833333333333,0.5,1,1,5.645833333333333,13.1,45.583333333333336,15.904166666666669,13.7,19.8,79.16666666666667,70.3,17,1,8.308333333333334,21.3,81.125,72
2019,15,Singapore Grand Prix,2019-09-22,marina_bay,Marina Bay Street Circuit,28.95,25.9,32.9,71.72916666666667,0.0,0,0,17.1875,23.9,59.166666666666664,29.004166666666666,26.3,32.4,70.95833333333333,0.0,0,0,17.358333333333334,20.6,50.333333333333336,28.895833333333332,25.9,32.9,72.5,0.0,0,0,17.016666666666666,23.9,68.0,72
2019,16,Russian Grand Prix,2019-09-29,sochi,Sochi Autodrom,17.804166666666667,14.2,20.8,81.77083333333333,32.8,20,1,5.660416666666667,11.6,34.583333333333336,18.379166666666666,15.2,20.8,83.66666666666667,31.400000000000002,13,1,5.829166666666666,11.1,42.125,17.229166666666668,14.2,20.3,79.875,1.4000000000000001,7,1,5.491666666666667,11.6,27.041666666666668,72
2019,17,Japanese Grand Prix,2019-10-13,suzuka,Suzuka Circuit,20.375,17.2,22.2,79.3125,134.4,23,1,31.570833333333336,57.2,51.104166666666664,20.82083333333333,19.7,21.5,90.08333333333333,134.4,23,1,34.275,57.2,92.125,19.929166666666664,17.2,22.2,68.54166666666667,0.0,0,0,28.866666666666664,46.7,10.083333333333334,72
2019,18,Mexican Grand Prix,2019-10-27,rodriguez,Autódromo Hermanos Rodríguez,16.48125,12.2,21.0,78.25,12.399999999999999,14,1,4.941666666666666,11.4,90.97916666666667,16.17083333333333,12.2,20.4,77.79166666666667,0.1,1,1,5.041666666666667,10.7,89.41666666666667,16.791666666666668,13.6,21.0,78.70833333333333,12.3,13,1,4.841666666666667,11.4,92.54166666666667,72
2019,19,United States Grand Prix,2019-11-03,americas,Circuit of the Americas,12.222916666666668,4.4,19.8,57.5625,0.0,0,0,11.002083333333333,19.1,32.458333333333336,11.020833333333334,4.4,18.2,56.333333333333336,0.0,0,0,9.75,15.1,27.041666666666668,13.424999999999999,5.5,19.8,58.791666666666664,0.0,0,0,12.254166666666668,19.1,37.875,72
2019,20,Brazilian Grand Prix,2019-11-17,interlagos,Autódromo José Carlos Pace,16.910416666666666,14.0,20.7,81.75,0.5,4,1,15.112500000000002,26.5,30.729166666666668,17.004166666666666,14.6,19.5,83.66666666666667,0.5,4,1,13.3125,19.2,42.875,16.816666666666666,14.0,20.7,79.83333333333333,0.0,0,0,16.912499999999998,26.5,18.583333333333332,72
2019,21,Abu Dhabi Grand Prix,2019-12-01,yas_marina,Yas Marina Circuit,23.568749999999998,17.9,27.8,71.5625,0.0,0,0,10.643749999999999,21.0,10.979166666666666,23.120833333333326,17.9,27.2,71.33333333333333,0.0,0,0,10.3125,21.0,9.583333333333334,24.016666666666666,20.4,27.8,71.79166666666667,0.0,0,0,10.975,20.6,12.375,72
2020,1,Austrian Grand Prix,2020-07-05,red_bull_ring,Red Bull Ring,18.479166666666668,9.8,26.6,66.79166666666667,0.0,0,0,4.2437499999999995,9.5,30.520833333333332,17.395833333333332,9.8,23.0,66.41666666666667,0.0,0,0,4.908333333333333,9.5,37.458333333333336,19.5625,11.3,26.6,67.16666666666667,0.0,0,0,3.579166666666667,8.9,23.583333333333332,72
2020,2,Styrian Grand Prix,2020-07-12,red_bull_ring,Red Bull Ring,15.183333333333335,8.9,19.9,81.83333333333333,36.5,17,1,4.602083333333333,12.0,59.895833333333336,15.7875,12.2,19.9,94.75,36.5,17,1,3.3958333333333335,12.0,77.20833333333333,14.579166666666667,8.9,19.6,68.91666666666667,0.0,0,0,5.808333333333333,11.5,42.583333333333336,72
2020,3,Hungarian Grand Prix,2020-07-19,hungaroring,Hungaroring,17.510416666666668,14.5,21.6,82.45833333333333,13.3,29,1,6.920833333333333,15.8,88.64583333333333,17.408333333333335,14.5,21.3,78.0,6.7,18,1,5.2,10.0,85.20833333333333,17.6125,14.9,21.6,86.91666666666667,6.6000000000000005,11,1,8.641666666666667,15.8,92.08333333333333,72
2020,4,British Grand Prix,2020-08-02,silverstone,Silverstone Circuit,17.866666666666664,11.3,22.4,65.16666666666667,1.9,8,1,15.4375,21.1,60.0,18.9375,14.5,22.4,69.5,1.9,8,1,16.96666666666667,21.1,62.583333333333336,16.79583333333333,11.3,21.0,60.833333333333336,0.0,0,0,13.908333333333331,18.0,57.416666666666664,72
2020,5,70th Anniversary Grand Prix,2020-08-09,silverstone,Silverstone Circuit,21.37708333333333,15.1,27.7,71.52083333333333,0.0,0,0,16.587500000000002,22.7,48.895833333333336,22.09166666666667,17.3,27.2,68.08333333333333,0.0,0,0,16.708333333333332,22.5,51.5,20.662499999999998,15.1,27.7,74.95833333333333,0.0,0,0,16.466666666666665,22.7,46.291666666666664,72
2020,6,Spanish Grand Prix,2020-08-16,catalunya,Circuit de Barcelona-Catalunya,24.614583333333332,20.0,30.2,74.91666666666667,2.8,10,1,8.456249999999999,17.7,29.875,25.25,21.1,30.2,72.70833333333333,0.2,1,1,8.595833333333333,17.7,15.625,23.979166666666668,20.0,27.6,77.125,2.5999999999999996,9,1,8.316666666666668,14.7,44.125,72
2020,7,Belgian Grand Prix,2020-08-30,spa,Circuit de Spa-Francorchamps,13.200000000000001,8.2,17.0,84.4375,9.7,20,1,11.168750000000001,20.0,64.79166666666667,13.387500000000003,11.0,16.6,81.33333333333333,1.7000000000000002,11,1,13.004166666666668,20.0,49.125,13.012499999999998,8.2,17.0,87.54166666666667,8.0,9,1,9.333333333333332,17.2,80.45833333333333,72
2020,8,Italian Grand Prix,2020-09-06,monza,Autodromo Nazionale di Monza,21.200000000000003,15.8,26.8,76.39583333333333,4.8,4,1,5.983333333333334,14.1,22.3125,21.2625,15.8,26.8,79.25,0.0,0,0,5.1125,8.7,4.291666666666667,21.1375,16.8,26.0,73.54166666666667,4.8,4,1,6.854166666666667,14.1,40.333333333333336,72
2020,9,Tuscan Grand Prix,2020-09-13,mugello,Autodromo Internazionale del Mugello,23.777083333333337,18.7,30.1,55.604166666666664,0.0,0,0,12.125,16.8,0.4583333333333333,23.599999999999998,19.1,28.5,55.333333333333336,0.0,0,0,12.3375,16.8,0.9166666666666666,23.954166666666666,18.7,30.1,55.875,0.0,0,0,11.9125,15.5,0.0,72
2020,10,Russian Grand Prix,2020-09-27,sochi,Sochi Autodrom,23.239583333333332,18.0,29.4,63.791666666666664,0.2,1,1,5.108333333333333,11.8,20.6875,22.84583333333333,19.6,26.2,67.75,0.2,1,1,4.370833333333334,11.8,41.041666666666664,23.633333333333336,18.0,29.4,59.833333333333336,0.0,0,0,5.845833333333334,10.9,0.3333333333333333,72
2020,11,Eifel Grand Prix,2020-10-11,nurburgring,Nürburgring,6.454166666666666,3.7,8.7,78.9375,0.30000000000000004,2,1,14.162500000000001,21.2,67.1875,6.866666666666667,5.0,8.7,77.0,0.1,1,1,16.066666666666666,21.2,66.75,6.041666666666667,3.7,8.7,80.875,0.2,1,1,12.258333333333333,17.8,67.625,72
2020,12,Portuguese Grand Prix,2020-10-25,portimao,Autódromo Internacional do Algarve,15.393749999999999,11.0,20.1,80.4375,3.5,5,1,11.3375,27.1,34.395833333333336,14.729166666666666,11.0,19.5,76.0,0.0,0,0,7.491666666666666,13.4,9.958333333333334,16.058333333333334,12.7,20.1,84.875,3.5,5,1,15.183333333333335,27.1,58.833333333333336,72
2020,13,Emilia Romagna Grand Prix,2020-11-01,imola,Autodromo Enzo e Dino Ferrari,13.716666666666667,9.6,18.5,84.0625,0.0,0,0,6.2124999999999995,10.7,48.3125,13.416666666666666,9.6,17.9,85.66666666666667,0.0,0,0,5.716666666666666,8.9,37.25,14.016666666666666,10.0,18.5,82.45833333333333,0.0,0,0,6.708333333333333,10.7,59.375,72
2020,14,Turkish Grand Prix,2020-11-15,istanbul,Istanbul Park,11.05625,7.9,13.0,87.75,2.8,17,1,10.28125,14.5,67.1875,11.775,10.8,12.8,85.875,2.3,12,1,12.633333333333335,14.5,81.375,10.3375,7.9,13.0,89.625,0.5,5,1,7.929166666666666,12.4,53.0,72
2020,15,Bahrain Grand Prix,2020-11-29,bahrain,Bahrain International Circuit,24.425,21.2,28.7,63.208333333333336,0.2,2,1,15.960416666666667,28.0,49.354166666666664,24.78333333333333,21.8,28.7,61.0,0.0,0,0,15.5625,25.0,65.375,24.066666666666666,21.2,27.9,65.41666666666667,0.2,2,1,16.358333333333334,28.0,33.333333333333336,72
2020,16,Sakhir Grand Prix,2020-12-06,bahrain,Bahrain International Circuit,22.97083333333333,18.7,26.5,76.75,0.0,0,0,17.66875,30.8,23.958333333333332,23.27916666666667,20.9,26.5,80.91666666666667,0.0,0,0,12.733333333333334,20.2,20.791666666666668,22.662499999999998,18.7,26.4,72.58333333333333,0.0,0,0,22.604166666666668,30.8,27.125,72
2020,17,Abu Dhabi Grand Prix,2020-12-13,yas_marina,Yas Marina Circuit,22.09583333333333,19.3,24.6,56.375,0.0,0,0,13.129166666666668,21.5,42.0,22.166666666666668,20.1,24.6,56.916666666666664,0.0,0,0,13.116666666666665,21.5,33.625,22.025000000000002,19.3,23.9,55.833333333333336,0.0,0,0,13.141666666666666,19.9,50.375,72
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,Bahrain International Circuit,25.272916666666664,19.8,38.8,47.479166666666664,0.0,0,0,29.402083333333337,43.3,0.0,28.958333333333332,23.0,38.8,41.458333333333336,0.0,0,0,20.566666666666666,32.2,0.0,21.587500000000002,19.8,23.6,53.5,0.0,0,0,38.237500000000004,43.3,0.0,72
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,Autodromo Enzo e Dino Ferrari,8.59375,3.0,13.0,63.395833333333336,0.7000000000000001,5,1,7.679166666666667,15.8,65.60416666666667,8.079166666666667,3.0,12.9,61.708333333333336,0.0,0,0,8.116666666666667,15.8,70.54166666666667,9.108333333333334,5.5,13.0,65.08333333333333,0.7000000000000001,5,1,7.241666666666666,15.6,60.666666666666664,72
2021,3,Portuguese Grand Prix,2021-05-02,portimao,Autódromo Internacional do Algarve,13.331249999999999,8.5,19.3,63.708333333333336,0.0,0,0,14.170833333333334,24.4,47.583333333333336,13.208333333333334,9.9,17.3,64.875,0.0,0,0,12.708333333333334,18.4,34.166666666666664,13.454166666666666,8.5,19.3,62.541666666666664,0.0,0,0,15.633333333333335,24.4,61.0,72
